Timestamp,Date,Ethereum,BSC,Tron,Avalanche,Polygon,Solana,Cronos,Arbitrum,Fantom,Waves,Parallel,DefiChain,Mixin,Optimism,Klaytn,Near,Kava,Acala,Gnosis,Aurora,Algorand,Moonbeam,Osmosis,Heco,Fusion,Thorchain,Elrond,Cardano,Celo,EOS,Bitcoin,Moonriver,Ronin,RSK,NEO,Bifrost,Astar,Icon,KCC,Hoo,Tezos,Hedera,Harmony,Theta,Telos,Metis,Everscale,IoTeX,Karura,Oasis,Wanchain,Milkomeda,OKExChain,Songbird,Ontology,Terra2,Stellar,Stacks,Proton,Secret,Terra Classic,DFK,Conflux,Kardia,Evmos,Sifchain,Boba,Vite,Sora,ThunderCore,smartBCH,Velas,VeChain,Fuse,Godwoken,Elastos,CSC,Kadena,Nuls,Flow,Hydra,Energi,Syscoin,OntologyEVM,Meter,Callisto,Kintsugi,Nahmii,Ergo,ORE,Wax,Genshiro,ICP,TomoChain,Litecoin,REI,Obyte,EnergyWeb,Filecoin,Kujira,XDC,Lamden,CosmosHub,Findora,Shiden,Ubiq,Nova Network,Doge,EthereumClassic,Stafi,HPB,ZYX,Lachain,Polis,GoChain,Crab,REIchain,Curio,Polkadot,LBRY,Echelon,MultiVAC,Kusama,Zilliqa,Ravencoin,Palm,SXnetwork,Ultra,zkSync,Coti
1596326400,02/08/2020,3801638377.91,,20683397.46,,,,,,,,,,,,,,,,,,,,,,,,,,190399445.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1596412800,03/08/2020,3765635710.45,,19593265.83,,,,,,,,,,,,,,,,,,,,,,,,,,188929323.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1596499200,04/08/2020,3943304030.07,,20348593.8,,,,,,,,,,,,,,,,,,,,,,,,,,191499045.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1596585600,05/08/2020,3965347237.42,,20853030.98,,,,,,,,,,,,,,,,,,,,,,,,,,188303810.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1596672000,06/08/2020,4144089178.54,,21365989.01,,,,,,,,,,,,,,,,,,,,,,,,,,190595519.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1596758400,07/08/2020,4078443101.49,,20825932.71,,,,,,,,,,,,,,,,,,,,,,,,,,187871900.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1596844800,08/08/2020,4140438313.04,,21419595.43,,,,,,,,,,,,,,,,,,,,,,,,,,181623025.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1596931200,09/08/2020,4160098721.08,,21123103.21,,,,,,,,,,,,,,,,,,,,,,,,,,206297108.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1597017600,10/08/2020,4283289183.22,,21303881.51,,,,,,,,,,,,,,,,,,,,,,,,,,218455337.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1597104000,11/08/2020,4356337389.6,,22132019.54,,,,,,,,,,,,,,,,,,,,,,,,,,213131863.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1597190400,12/08/2020,4295638818.64,,21506629.84,,,,,,,,,,,,,,,,,,,,,,,,,,217502622.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1597276800,13/08/2020,4263832568.22,,20843668.25,,,,,,,,,,,,,,,,,,,,,,,,,,222917629.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1597363200,14/08/2020,4436849272.23,,21006118.83,,,,,,,,,,,,,,,,,,,,,,,,,,235007753.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1597449600,15/08/2020,4878319788.81,,25450895.6,,,,,,,,,,,,,,,,,,,,,,,,,,269016653.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1597536000,16/08/2020,5545591958.24,,24966321.32,,,,,,,,,,,,,,,,,,,,,,,,,,269612053.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1597622400,17/08/2020,5675624500.16,,25510711.54,,,,,,,,,,,,,,,,,,,,,,,,,,258721948.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1597708800,18/08/2020,5954851841.53,,30917326.57,,,,,,,,,,,,,,,,,,,,,,,,,,262093481.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1597795200,19/08/2020,6019902502.68,,34266337.82,,,,,,,,,,,,,,,,,,,,,,,,,,265718245.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1597881600,20/08/2020,6061180508.53,,33934447.97,,,,,,,,,,,,,,,,,,,,,,,,,,268911733.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1597968000,21/08/2020,6320995326.38,,34706784.72,,,,,,,,,,,,,,,,,,,,,,,,,,271162825.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1598054400,22/08/2020,6406701068.94,,32437541.83,,,,,,,,,,,,,,,,,,,,,,,,,,253297446.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1598140800,23/08/2020,6305156064.74,,30588993.11,,,,,,,,,,,,,,,,,,,,,,,,,,247081512.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1598227200,24/08/2020,6435037342.97,,30232330.29,,,,,,,,,,,,,,,,,,,,,,,,,,248640066.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1598313600,25/08/2020,6542211588.57,,32231109.07,,,,,,,,,,,,,,,,,,,,,,,,,,251082742.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1598400000,26/08/2020,6716644088.56,,30558876.87,,,,,,,,,,,,,,,,,,,,,,,,,,294676563.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1598486400,27/08/2020,6926030483.970001,,38106741.15,,,,,,,,,,,,,,,,,,,,,,,,,,302998120.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1598572800,28/08/2020,7019168628.49,,38127050.7,,,,,,,,,,,,,,,,,,,,,,,,,,410376353.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1598659200,29/08/2020,7367956029.57,,41018122.45,,,,,,,,,,,,,,,,,,,,,,,,,,422797404.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1598745600,30/08/2020,7766384450.06,,42666367.93,,,,,,,,,,,,,,,,,,,,,,,,,,430981378.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1598832000,31/08/2020,8269443661.44,,54308714.47,,,,,,,,,,,,,,,,,,,,,,,,,,416537534.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1598918400,01/09/2020,8639723782.4,,56973526.52,,,,,,,,,,,,,,,,,,,,,,,,,,410725682.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599004800,02/09/2020,9466766033.13,,91869015.18,,,,,,,,,,,,,,,,,,,,,,,,,,396941557.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599091200,03/09/2020,9179947500.6,,119337114.87,,,,,,,,,,,,,,,,,,,,,,,,,,402370241.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599177600,04/09/2020,9220035624.42,,163889358.26,,,,,,,,,,,,,,,,,,,,,,,,,,396573656.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599264000,05/09/2020,9033942557.78,,192278986.94,,,,,,,,,,,,,,,,,,,,,,,,,,442937771.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599350400,06/09/2020,7774217915.310001,,144687948.1,,,,,,,,,,,,,,,,,,,,,,,,,,382119739.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599436800,07/09/2020,7960568981.15,,151057850.07,,,,,,,,,,,,,,,,,,,,,,,,,,359787322.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599523200,08/09/2020,7775974920.65,,162984474.58,,,,,,,,,,,,,,,,,,,,,,,,,,327088110.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599609600,09/09/2020,7698608687.58,,170384509.52,,,,,,,,,,,,,,,,,,,,,,,,,,336484245.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599696000,10/09/2020,7908944104.35,,163793798.69,,,,,,,,,,,,,,,,,,,,,,,,,,322241775.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599782400,11/09/2020,8596050216.92,,141956271.19,,,,,,,,,,,,,,,,,,,,,,,,,,325475536.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599868800,12/09/2020,8685092768.5,,132782911.44,,,,,,,,,,,,,,,,,,,,,,,,,,307419760.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599955200,13/09/2020,8846641870.81,,125330244.23,,,,,,,,,,,,,,,,,,,,,,,,,,309199597.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600041600,14/09/2020,8721098300.07,,117652261.05,,,,,,,,,,,,,,,,,,,,,,,,,,302706615.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600128000,15/09/2020,8863037164.13,,97259488.93,,,,,,,,,,,,,,,,,,,,,,,,,,292984423.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600214400,16/09/2020,8333372447.66,,85912339.09,,,,,,,,,,,,,,,,,,,,,,,,,,284784042.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600300800,17/09/2020,8408455688.540001,,210380211.79,,,,,,,,,,,,,,,,,,,,,,,,,,253444674.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600387200,18/09/2020,8877586481.72,,247246736.99,,,,,,,,,,,,,,,,,,,,,,,,,,253692979.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600473600,19/09/2020,9267604080.37,,288632326.01,,,,,,,,,,,,,,,,,,,,,,,,,,220237060.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600560000,20/09/2020,9757591320.01,,298293171.58,,,,,,,,,,,,,,,,,,,,,,,,,,215149177.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600646400,21/09/2020,10129872792.31,,296269445.02,,,,,,,,,,,,,,,,,,,,,,,,,,306247307.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600732800,22/09/2020,9589703691.48,,289859176.73,,,,,,,,,,,,,,,,,,,,,,,,,,325837140.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600819200,23/09/2020,9575544420.74,,287623958.2,,,,,,,,,,,,,,,,,,,,,,,,,,282411332.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600905600,24/09/2020,9672684820.44,,285830545.35,,,,,,,,,,,,,,,,,,,,,,,,,,266915566.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600992000,25/09/2020,9795358254.57,,293646295.94,,,,,,,,,,,,,,,,,,,,,,,,,,257203577.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601078400,26/09/2020,10166019652.34,,297671734.49,,,,,,,,,,,,,,,,,,,,,,,,,,261375395.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601164800,27/09/2020,10461841113.52,,297124969.66,,,,,,,,,,,,,,,,,,,,,,,,,,263163891.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601251200,28/09/2020,10396468996.11,,288111416.04,,,,,,,,,,,,,,,,,,,,,,,,,,250776354.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601337600,29/09/2020,10542598012.83,,289485932.05,,,,,,,,,,,,,,,,,,,,,,,,,,254766059.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601424000,30/09/2020,10412758816.02,,289122060.57,,,,,,,,,,,,,,,,,,,,,,,,,,243272698.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601510400,01/10/2020,10245851342.36,,243870379.14,,,,,,,,,,,,,,,,,,,,,,,,,,249330785.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601596800,02/10/2020,10346227661.69,,215966550.7,,,,,,,,,,,,,,,,,,,,,,,,,,242303165.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601683200,03/10/2020,9890388239.78,,205831818.77,,,,,,,,,,,,,,,,,,,,,,,,,,222803771.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601769600,04/10/2020,10052273968.07,,213589099.25,,,,,,,,,,,,,,,,,,,,,,,,,,229534375.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601856000,05/10/2020,9993205390.43,,209245679.38,,,,,,,,,,,,,,,,,,,,,,,,,,223087484.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601942400,06/10/2020,9849453908.78,,205232545.82,,,,,,,,,,,,,,,,,,,,,,,,,,223410784.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1602028800,07/10/2020,9520836622.61,,200072199.51,,,,,,,,,,,,,,,,,,,,,,,,,,219592619.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1602115200,08/10/2020,9237039928.75,,198637028.8,,,,,,,,,,,,,,,,,,,,,,,,,,206494204.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1602201600,09/10/2020,9340856345.63,,194864116.03,,2495.34,,,,,,,,,,,,,,,,,,,,,,,,204904875.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1602288000,10/10/2020,9749234733.32,,201313966.6,,48671.79,,,,,,,,,,,,,,,,,,,,,,,,223933642.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1602374400,11/10/2020,10055042549.78,,199975897.44,,142895.41,,,,,,,,,,,,,,,,,,,,,,,,232459528.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1602460800,12/10/2020,10058160875.98,,196778832.47,,653286.61,,,,,,,,,,,,,,,,,,,,,,,,223911717.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1602547200,13/10/2020,10083592932.82,,193274705.65,,665985.8,,,,,,,,,,,,,,,,,,,,,,,,229892063.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1602633600,14/10/2020,10135797373.55,,194627432.19,,765177.03,,,,,,,,,,,,,,,,,,,,,,,,231366764.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1602720000,15/10/2020,10088839342.83,,203283733.64,,825073.53,,,,,,,,,,,,,,,,,,,,,,,,224416420.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1602806400,16/10/2020,9972325159.44,,209914921.76,,821379.5,,,,,,,,,,,,,,,,,,,,,,,,218303946.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1602892800,17/10/2020,9761547062.26,,205994839.44,,801298.42,,,,,,,,,,,,,,,,,,,,,,,,218752546.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1602979200,18/10/2020,9726943095.849998,,209809793.76,,404150.88,,,,,,,,,,,,,,,,,,,,,,,,218348130.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603065600,19/10/2020,9791882213.19,,210119097.72,,420991.55,,,,,,,,,,,,,,,,,,,,,,,,217870328.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603152000,20/10/2020,9836142414.85,,207614296.03,,421641.41,,,,,,,,,,,,,,,,,,,,,,,,221605895.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603238400,21/10/2020,9632715361.17,,196095897.36,,415225.77,,,,,,,,,,,,,,,,,,,,,,,,214426631.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603324800,22/10/2020,9692007226.06,,197912264.98,,415286.72,,,,,,,,,,,,,,,,,,,,,,,,215059305.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603411200,23/10/2020,9780261251.74,,215376665.02,,389834.12,,,,,,,,,,,,,,,,,,,,,,,,213600434.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
